,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10
52,0.9369373650326733,0.4431800751446595,0.8178233249204562,0.11823817572626327,0.5186386906660125,0.0,0.0,0.0,0.9216015996574365,0.4071650620891203
53,0.5337699424320241,0.1989173595152668,0.7404531223835897,0.6908535043398134,0.9076819452191535,0.9613824701437153,0.6130392564723857,0.8319900531103473,0.0,0.29563833177963617
54,0.0,0.5531834922577296,0.1509159827135298,0.0,0.6991774314615729,0.6414471627547098,0.47130440175650823,0.10447298581593623,0.21746208359138774,0.23256807425682857
55,0.0,0.8842073518293186,0.013076534174614851,0.14549144724782637,0.44184808717385704,0.8604899427966485,0.8961977982793955,0.16485674094655012,0.7732762226668151,0.07410874930038824
56,0.5387725861151161,0.08070845419398598,0.0,0.0,0.3134133648536701,0.0,0.052243663695964004,0.0,0.0,0.03652037938137387
57,0.437489440863133,0.21046174768321224,0.9529103135635096,0.5924407553984594,0.9432342833469689,0.2227849642099602,0.8623032360263989,0.0,0.13974065956435433,0.0
58,0.8119814906857101,0.0,0.5415954627983429,0.7704814531190298,0.9863281735601263,0.5099324954076485,0.24851370922151084,0.5161348046744978,0.0,0.0
59,0.5022748645953874,0.0,0.18848804993863866,0.6806038701191534,0.07870891714256523,0.414109082123996,0.0,0.0,0.05341376324954861,0.1416025756129884
60,0.0,0.0,0.0,0.35124383228332834,0.7134573604340441,0.1319829980124072,0.07036810790602932,0.4916877860337713,0.19217273321444894,0.3908758490358285
61,0.30373308908854535,0.23692592073144747,0.550038740998604,0.5567323077592178,0.0,0.5745377145262058,0.47671193185681415,0.442060710394223,0.4329675469990535,0.5218232249499523
62,0.47849085989521845,0.0,0.0,0.4925317810096598,0.30556306102142994,0.9893406378396238,0.03755232006004561,0.0,0.28900633473446347,0.0
63,0.3381435382241962,0.0,0.44012769654632644,0.41907468312544094,0.0596395846287715,0.0,0.2781796767083027,0.21580425105969336,0.9541306030575752,0.6524847284061576
64,0.0,0.313161142862179,0.0,0.24008470193664389,0.5834220151830017,0.32744056295406665,0.4211358562424995,0.5342484229228254,0.08320181650893499,0.0
65,0.20676052406976164,0.0,0.0,0.308785658352586,0.3179598316596177,0.2564440174631881,0.8119879690459179,0.5609272460442614,0.26396673673559257,0.6135278841635731
66,0.7416608094763181,0.0,0.22239143551203222,0.6159320070866687,0.9971731279111168,0.18920900530577645,0.42932134196763627,0.7954549106220818,0.8329820746984377,0.46183443456060835
67,0.8050955026240895,0.38677023488168205,0.5850778163732161,0.0,0.6157260534451727,0.857200334324534,0.04312778821882868,0.22277414026821718,0.6771599579223208,0.0011286225269827588
68,0.08273508306224109,0.024206044422529827,0.8545465017352898,0.5124332325693152,0.10055695437304946,0.0,0.41152121943422093,0.780259330920478,0.39573686336671865,0.8236592509839739
69,0.37963086748563435,0.0,0.34985023609085486,0.07753141160917254,0.20908484215873002,0.42393725589358144,0.4932434959334473,0.0,0.27523610593112247,0.27370991717284254
70,0.9147539013379598,0.44330679336974044,0.4321028974116281,0.9578302174752765,0.0,0.9483093804303666,0.5227306780568546,0.3501048042845637,0.0,0.0
71,0.44647790768308127,0.40796260220572644,0.0,0.9363469474710833,0.2341990597880902,0.521934964064577,0.8891856998408761,0.22082491587781605,0.23277228357521673,0.6153260156181705
72,0.0,0.0,0.7271044490585069,0.0,0.9998167193626778,0.7589122488870297,0.20035085144840592,0.14689416391293275,0.25961062523321166,0.881288007501636
73,0.7682067678074908,0.8443654912130965,0.27753898614396866,0.0,0.0,0.0,0.2343050993371779,0.7428532311143964,0.0,0.6993709568109769
74,0.0,0.347047025953777,0.0,0.5566239182399358,0.7559179146251376,0.2124147325232152,0.9352701625819336,0.2905635115774553,0.25361562763856416,0.7164779669139498
75,0.8774791959088326,0.45756884767397166,0.990712558623105,0.39863433484553445,0.2848712068354765,0.19045015560751888,0.0,0.43260132595692724,0.08033686656948757,0.03246014176227641
76,0.7112658247104531,0.21017583523392336,0.12850397850120965,0.663556919558561,0.8840752963101848,0.03206269630680503,0.8433029661521613,0.3573764034479624,0.2907223076206651,0.6510332980031875
77,0.0,0.0,0.5369012705204219,0.24026258449893145,0.4316508541843814,0.6020536729270451,0.37354029631429553,0.567128707532373,0.04359492179259439,0.033821287571519254
78,0.31887728420618144,0.9826800487224341,0.24684890529825132,0.12146477090712748,0.07003462363178126,0.0,0.0,0.7982729965463056,0.0303795799544625,0.9046384271149494
79,0.3671328353102651,0.36086660198013754,0.0,0.5692813829505244,0.0,0.8201536586856478,0.282397110105827,0.0,0.03940953529038993,0.5451735072326199
80,0.08105956387760316,0.6457649506929368,0.40163020833276863,0.5145269365822405,0.5594752594563462,0.10802531935815352,0.3004887586326389,0.029262109167332184,0.8429499931391071,0.6905385581155655
81,0.6030038404299115,0.0,0.7044055441625751,0.0,0.5146695240518275,0.9144446820562084,0.42654569861007596,0.4489797740638397,0.7946805755108072,0.0
82,0.44373827741116434,0.9491705051076303,0.0,0.17664302987046954,0.8724096768769565,0.2868157472070312,0.0,0.9610209357652133,0.0,0.9990094616688678
83,0.43238242095628887,0.49670612969676253,0.9994963504187216,0.0,0.5469958503385205,0.0,0.044092216397532136,0.0,0.5609564994971462,0.30148841535435944
84,0.6643539526593868,0.640193868537032,0.8429503901768098,0.768867762491973,0.527834037561274,0.0,0.6797257960017582,0.2687469452897683,0.28167935447452497,0.5568805901479658
85,0.8958438904667899,0.22509166459468022,0.2129395476323428,0.20836078907485733,0.1292476939892261,0.0,0.8056753790427041,0.8624175402697681,0.6818729434967669,0.37820678387307793
86,0.6913498642761624,0.07291701192700539,0.532169960856181,0.0,0.867963769936152,0.5712133246024963,0.3384637512418305,0.46758894849876675,0.6756277676987004,0.0
87,0.03488030582002766,0.08757557341617472,0.4764893973538262,0.8831330623274579,0.19280279467660666,0.7532971205490819,0.13916001090796182,0.9334410071708584,0.8905511487694656,0.0
88,0.6577887800361861,0.12526759413246513,0.030775178259160096,0.1368788666372569,0.42190555621932047,0.0,0.6613603936613057,0.17633085376804003,0.6423089557910182,0.6478223048244357
89,0.0,0.6319574653900288,0.5797798425694158,0.27662227709370113,0.39244484854257045,0.12112802699775316,0.0,0.07466164464522407,0.9975482216812411,0.2451539461047435
90,0.20832691772804146,0.6037442885632565,0.7518337110596511,0.8734731710560043,0.0,0.3312083023285216,0.0,0.5870258819337626,0.3374147086864342,0.8222239996967906
91,0.880548342338957,0.6578226598726955,0.7049703338072059,0.545456695392492,0.7765908959833212,0.37912391070522167,0.18024603731114308,0.5174325598129631,0.6376640461485906,0.0
92,0.6933819006148554,0.897763577519188,0.8192710281435983,0.7590520100671082,0.793632414255581,0.9217892331085261,0.8789332184523058,0.8266418037134827,0.378849611922189,0.8229806253142905
93,0.3814153437833565,0.8494042549672068,0.6033449653117534,0.0,0.6302625280840807,0.8246157392957796,0.0740564844970365,0.8748972345979262,0.4248285331769005,0.0
94,0.0,0.8644129910669285,0.7862928925962779,0.8986165409434708,0.8821667244710332,0.23073427660611878,0.9595725876290657,0.12854595760451049,0.5220234176643487,0.0
95,0.3170009697343039,0.12648025669130947,0.9247089920455704,0.17461091698226194,0.4981205164258624,0.21676386801040004,0.5865894005544894,0.9501807108180417,0.47034725871313376,0.6857030513889372
96,0.3627671331374759,0.2506559800415695,0.8726121748775852,0.8279343248518568,0.6657818035439771,0.042524633519092636,0.2710629901403637,0.6284678497868001,0.0,0.015447427733077945
97,0.8982211239095694,0.9635495993908506,0.9780341888856849,0.0,0.8390491680793574,0.9308436696831945,0.0,0.017592487993914885,0.8814747766962716,0.4611417778806999
98,0.0,0.0,0.7065498022828269,0.08142768870693551,0.40227476743143353,0.05948016310838955,0.7902827353728418,0.0,0.8620186390106666,0.0
99,0.0798564245822565,0.39424637484059444,0.26579942192867256,0.0,0.6827272977953116,0.6964422090375577,0.0,0.0,0.8390914986521054,0.42215516492748006
100,0.22390620191348054,0.0,0.6122652287298762,0.18801571719628896,0.7007586674397159,0.1445797102395847,0.5650325249759498,0.9257406324414192,0.16897215003789035,0.8808814237747367
101,0.461925204205735,0.6593789286014649,0.6555659009569733,0.44276495686189454,0.10329346755264313,0.0,0.2532074816423574,0.0,0.39394426469058463,0.48098024604632805
102,0.8778047986089849,0.4441725847678105,0.0,0.689473899406764,0.026158342323419848,0.06470033050398849,0.0,0.0,0.48870616839160197,0.9326410625539846
103,0.32455410973092613,0.333087131338477,0.3242575870163631,0.8887867667162174,0.08773392726269891,0.6004556872751452,0.4342185961684175,0.927642705508595,0.10559839602614096,0.5194430175544321
104,0.5046410559480753,0.26402709569691396,0.5585734217082661,0.0,0.6575683057846125,0.0,0.7485843470035328,0.6495261287493691,0.5178453121869052,0.33086689704572814
105,0.0,0.1409793369901141,0.0,0.6108600835168504,0.3061486509185748,0.0,0.3993953480435508,0.31615069177832855,0.0,0.13214337816986055
106,0.5131700163305644,0.5385088730141135,0.0,0.056080169263670876,0.4088138900734103,0.7494467879338654,0.0,0.85644304464543,0.0,0.6085346432772384
107,0.6699699240966567,0.3773876249747763,0.9287293692773355,0.5218751103735769,0.0,0.6675840217985607,0.5854845091709787,0.526519447733236,0.38615591859382115,0.6795073249283824
108,0.9613346311948062,0.577041861990025,0.21897012710580133,0.0,0.5465051381133197,0.3187026559613835,0.1847139095698832,0.8357215966478713,0.1430606822047077,0.6763969864937396
109,0.4772776325332353,0.7479236513114172,0.1120985103507588,0.8444230272603299,0.0,0.0,0.7188082349491646,0.11360236947397961,0.8246263528008929,0.5997190111102774
110,0.8907455918497214,0.7047869868402653,0.4800901422400464,0.6612333832618658,0.00836565998414418,0.28154593392626337,0.5599589025628166,0.8404003314893405,0.0,0.7774456282534111
111,0.8222111553077043,0.8753712633272331,0.022604439359226625,0.42740442722760086,0.15361855350435116,0.5205705442991734,0.6001404832134268,0.6162947127307845,0.9678876499344186,0.0
112,0.16580623603029232,0.14016543338273035,0.3238508865570032,0.12661982904502367,0.22436917569848602,0.6037267175351309,0.44052174398414656,0.0,0.4111609658463491,0.6554534564935641
113,0.5162310094169141,0.005928215336878151,0.0,0.5536452179992348,0.28988067953385965,0.20107818779387188,0.9181113387605614,0.18119445946918267,0.36438631013978495,0.7760221784402446
114,0.7933128463999017,0.2704341199821879,0.6219144212838782,0.3918430129328524,0.0,0.5728587516185395,0.6661929602664312,0.0,0.9248824432676923,0.751147243951441
115,0.7543621991839425,0.9945257483830334,0.00814624819423515,0.03216247497705027,0.17026913712859426,0.0,0.7356209777598849,0.0,0.0876067024504652,0.8073456212003686
116,0.0,0.2767800814657747,0.0,0.03234528791889757,0.0,0.0,0.0,0.7268635660178063,0.27473625129630097,0.04689824094516781
117,0.0,0.8939522605525471,0.40139711631269426,0.0,0.9429701894309558,0.24652129583936833,0.25699173531094754,0.0,0.6830801734741354,0.0
118,0.84141643602535,0.21140018456090004,0.5140868748792737,0.7642442212198117,0.9682351235261706,0.8908267535742685,0.030605496336904237,0.42285607856686147,0.804022789519131,0.0
119,0.5018402425556384,0.6958023148257801,0.13776292939851964,0.9796138890989411,0.8751220573514502,0.3258440908249277,0.2053398793390565,0.0,0.5864595123747977,0.8852991112711923
120,0.07804952839989199,0.0,0.0,0.8449400420187747,0.04980028289437677,0.49851446098905705,0.6791583457435568,0.2726770523944815,0.0,0.702791021377846
121,0.597795832722833,0.47287932221054507,0.49458977800981374,0.5143209323909114,0.9058764220962006,0.6964377927022132,0.9910853381353594,0.0,0.37689501688521376,0.0
122,0.20125036455116962,0.0,0.7396079690001371,0.2980575717948095,0.5551597297901548,0.0,0.0,0.47291404453413854,0.5459025592668075,0.9311311755688492
123,0.6855768618153971,0.9849147660169046,0.1545640066498828,0.4300553451912743,0.31410981908937075,0.9058501920987956,0.5196678964659299,0.0,0.33917362000224405,0.7773325140821933
124,0.7014906155293632,0.01429077004070034,0.8863686470955409,0.0,0.0,0.0,0.7123626634428192,0.0,0.2996917658745646,0.44729153987262804
125,0.0,0.0,0.0,0.11159392476666719,0.6019877946472101,0.5537765625992482,0.017325971755697056,0.0,0.0,0.5618506530452986
126,0.0,0.4379639639625684,0.3186751537328657,0.9565708574521596,0.6927815064283436,0.0,0.8322379415612283,0.0,0.578937176205357,0.0
127,0.26028319716502346,0.546049931882766,0.6343293572573794,0.9870823640059703,0.21790446981538492,0.45503261912199444,0.33828559220990906,0.4048930968230663,0.642776550059865,0.0
128,0.06967286442358778,0.11759961659870177,0.9333103803483387,0.9765019736460124,0.42275877708823817,0.4995487012863752,0.4582832163862731,0.9579125508901479,0.0,0.08148997730927654
129,0.9944310025427634,0.9684312758924698,0.6952741329444169,0.17580988341059023,0.9021942901223785,0.7142154368573138,0.8925423625318949,0.7018555106506201,0.1639879719588705,0.3096819583129514
130,0.0,0.8913436048800235,0.0,0.9358156241111459,0.8322391067084416,0.3563666377550566,0.7790675143594696,0.30183912024751547,0.0,0.010071134832283168
131,0.8365523911696138,0.059926648230454904,0.8295224152883747,0.241960635674496,0.05178344394306744,0.4178218528371196,0.35625304289880133,0.33667383425369246,0.41683461522279364,0.33982702467344894
132,0.0985372671677407,0.21147228130587925,0.25226908960084593,0.007272807694009287,0.26350715352085685,0.1900854125998448,0.0,0.881712671465297,0.23055064907036682,0.04558098707818259
133,0.0,0.0,0.0037676945505330517,0.6445631546318221,0.0,0.36680588514000567,0.682582169842613,0.32249721835669376,0.0,0.5948230994905769
134,0.8918679837510811,0.21301308403257602,0.632999443846928,0.5519012184951724,0.5470612147986262,0.0,0.6164608782287975,0.6833886331434175,0.4892299002046129,0.9688164414833766
135,0.9214193348763277,0.74260132153259,0.9597196891333397,0.7480540690881162,0.4691029749514899,0.4392105109318746,0.8676440329119999,0.5938718057830571,0.0,0.6603533285426847
136,0.4912387759510036,0.0,0.0,0.02797189727535898,0.8037606948804797,0.0,0.0,0.913735675109942,0.8284445385543855,0.19237309226246913
137,0.0,0.059010470223000655,0.0,0.2919299710730734,0.0,0.10126518098740966,0.3962355245373035,0.0,0.5748390378598749,0.4703715673848665
138,0.02403855590585835,0.6608950539389278,0.4947542404357036,0.0,0.0,0.6873723669361333,0.01973209566840528,0.0,0.2492037705912873,0.5554936823944011
139,0.7050200348688117,0.5789165325927175,0.0,0.4162609993600751,0.6618783880446912,0.28097723387951345,0.5845215154381931,0.04429272058209277,0.3921399251161498,0.21454022120328653
140,0.0,0.8954037245582557,0.8943780987619989,0.7028992828234144,0.6223166372485518,0.3440754933703557,0.9950950426131812,0.0,0.6536826656571354,0.75247309093576
141,0.95097843464376,0.8633451045230607,0.0,0.0,0.22274877027370388,0.4942743614061246,0.6212001446041822,0.0,0.8674231218347286,0.8080776677006255
142,0.6586225089630944,0.053045881197028355,0.6471677720509855,0.950343476513905,0.0,0.0,0.6076775614887239,0.9562459558696672,0.5005808894482987,0.8079656892607574
143,0.5916580655236704,0.538962119356421,0.0,0.8391923428715384,0.0,0.8778321678901223,0.45866082103798766,0.4785837324327735,0.2015141254241084,0.9841933917185635
144,0.23922321366585797,0.2989477280797803,0.31211946533920454,0.0,0.5278439115403171,0.09382187239544315,0.07873336826348165,0.4538686199959361,0.2565732259900467,0.7597213286809253
145,0.0,0.12025098657073463,0.7491578231765317,0.7428312764656902,0.9514636797458197,0.2644721575369968,0.6988860851170678,0.11129566275706648,0.13465916138445688,0.0
146,0.5163663185485369,0.970977191589147,0.03056836734762991,0.3480269631887193,0.0,0.22274832437918857,0.7708984043188025,0.7211592682138772,0.6385437274019135,0.0
147,0.6553260713826526,0.22523990233524627,0.45615874111982246,0.0,0.7068728455434385,0.02859483835944232,0.997131894158366,0.0,0.8506182085272715,0.9793957302662395
148,0.0,0.0,0.38903135406771094,0.21512059704604092,0.4802540010861547,0.12039996668128794,0.9293485246909917,0.5285398603562879,0.984957969625831,0.035892751188932426
149,0.31083010102749464,0.3095593015130734,0.8444023431905322,0.9533200804342553,0.35230235437675994,0.6875824434076875,0.63044811565799,0.6884877913115593,0.1427218539685381,0.10570060387930069
150,0.24393256381021622,0.0,0.4510892874668315,0.5558404876834986,0.0,0.0,0.0,0.2923030465548375,0.0,0.7212051249619437
151,0.6065258670505337,0.5668992350318177,0.1981087146715742,0.9308981443714295,0.6041306288565351,0.8131433902993365,0.8475006203763417,0.0,0.6483730757180614,0.0
152,0.9079627185210506,0.7457383150411895,0.8227364860434314,0.0,0.38898310160043914,0.9488458384670612,0.8796807046497939,0.606202253610332,0.0,0.0
153,0.0,0.4281135697472417,0.8939876737572474,0.27000204478058043,0.6462525176571905,0.7952165865303827,0.2258243877640338,0.15257422430237877,0.5823617157400163,0.9103463463086553
154,0.0,0.0,0.1791192841569551,0.9927709865127338,0.36293877922533824,0.04024687418820405,0.0,0.0,0.0,0.28005320561655644
155,0.057998654457028564,0.048324408855396905,0.6755998681741251,0.0,0.26888311227933437,0.9346519527072206,0.9381183305967022,0.4835220673649715,0.0,0.415163586604104
156,0.5090833066899516,0.7629929362896941,0.0,0.8708326212853501,0.632696041403513,0.6208188035058918,0.29609461691337113,0.1798963187348388,0.8707263066521955,0.5948555014630229
157,0.3635581553482977,0.7693957768408022,0.8397647240386029,0.0,0.6886273022949981,0.7077026295496838,0.43584835951360823,0.20975851501133502,0.14049731486080164,0.4678627373607823
158,0.0,0.8263631848564645,0.6383715295706078,0.6534334192478002,0.0,0.5372055563862999,0.2952470545129191,0.0,0.7856691498778192,0.26424393681221237
159,0.31104531975130556,0.08971137605303403,0.6517744788191033,0.5883077693805907,0.44958659911177845,0.12757646891669294,0.34801335376349296,0.4178115829015002,0.6150912873699883,0.8377574453503394
160,0.6259002329239922,0.4032604212224872,0.7964356443506597,0.005443709191690571,0.6923361649097234,0.8332217713715006,0.9567968245086307,0.29882583184866784,0.10399557031333562,0.05399929218103894
161,0.0,0.03830746683966135,0.4642704049639603,0.49357279326898107,0.7550806621216796,0.0,0.9997412722580926,0.3953565108613831,0.12501369011580976,0.09504024065161942
162,0.06625469695419994,0.5352527346293091,0.0,0.7606825135390387,0.5489517413578271,0.8587752852284649,0.7606613420236065,0.1586371866495987,0.0,0.9692491388225086
163,0.2712202764268423,0.47053793479027484,0.043002165444571916,0.17418220665292805,0.08674327262335257,0.4338214604848055,0.8267424285758564,0.5871791281356967,0.6838839734462702,0.0
164,0.3897753196222874,0.25388084612403194,0.515084376171785,0.10189064600339592,0.0,0.8205614117990978,0.07758845168936468,0.0,0.0,0.5707352489761408
165,0.9166262819779791,0.0,0.12292187999897275,0.04376584719831855,0.653635522717729,0.9310192758797043,0.4437593777803355,0.5108092157115375,0.9325431260859799,0.26102866529344926
166,0.5105150933886485,0.2848561309607597,0.6453195833376167,0.8427872461139291,0.9159504705123444,0.4545078900704814,0.0,0.20777062943972835,0.37016335563637726,0.22481289951018457
167,0.7967086675425724,0.0,0.9596261537897312,0.8631309158390641,0.0,0.07884903057062542,0.7316079443685239,0.9098043289501905,0.19363342538021378,0.0
168,0.7169752735535483,0.8239803891570654,0.32307106840575117,0.32927383914008757,0.07667238196828996,0.773308670197597,0.0,0.9585456068240871,0.6312893123327309,0.6176193815539553
169,0.8388878991257744,0.3431763870323312,0.33810656342917667,0.8573278235335529,0.6744325564685969,0.8273841936073582,0.5299106085609492,0.8359354900165079,0.41738712770054653,0.6093037189565074
